ID,Catalog Number,Collectors,Collector Number,Start Date,Start Date Precision,Pais,Provincia,Distrito ou Municipio,Locality Name,Latitude1,Longitude1,Collection,Determiner,Kingdom,phylum,class,order,family,genus,Full Name,Species Author,subspecies Author,variety Author
1625,LISC046762,A.R.Torre,112,24/05/1934,1,Mozambique,Niassa,Cidade de Lichinga,"Vila Cabral, Vila Cabral",-13.3127785,35.2405567,Herbário,,Plantae,,,,,,Triumfetta pilosa var. nyasana,Roth,,Sprague & Hutch.
1626,LISC046763,J.G.Garcia,658,18/03/1948,1,Moçambique,Manica,Manica,"Manica, serra de Vumba.",-18.9900017,32.8816643,Herbário,H.Wild,Plantae,,,,,,Triumfetta pilosa var. nyasana,Roth,,Sprague & Hutch.
1627,LISC046764,J.G.Garcia,658 A,18/03/1948,1,Moçambique,Manica,Manica,"Manica, serra de Vumba.",-18.9900017,32.8816643,Herbário,H.Wild,Plantae,,,,,,Triumfetta pilosa var. nyasana,Roth,,Sprague & Hutch.
1628,LISC046765,F.A.Mendonça,152,05/09/1942,1,Mozambique,Manica,Sussundenga,"Manica, a cerca de 20 km da escola no caminho para o Dombe.",-19.620193,33.33657,Herbário,H.Wild,Plantae,,,,,,Triumfetta pilosa var. tomentosa,Roth,,Szyszyl. ex Sprague & Hutch.
1629,LISC046766,F.A.Mendonça,4061,26/04/1948,1,Mozambique,Manica,Manica,"Chimoio, Garuso, estação do c. de ferro.",-18.973364,33.170819,Herbário,H.Wild,Plantae,,,,,,Triumfetta pilosa var. tomentosa,Roth,,Szyszyl. ex Sprague & Hutch.
1630,LISC046767,F.A.Mendonça,3863,24/03/1948,1,Mozambique,Manica,Manica,"Chimoio, Serra de Garuso",-18.9450006,33.1511078,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1631,LISC046768,F.A.Mendonça,3883,08/04/1948,1,Mozambique,Manica,Manica,"Chimoio, Garuso",-18.9827766,33.1680527,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1632,LISC046769,F.A.Mendonça,3883,08/04/1948,1,Mozambique,Manica,Manica,"Chimoio, Garuso",-18.9827766,33.1680527,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1633,LISC046770,F.A.Mendonça,4027,19/04/1948,1,Mozambique,Sofala,Nhamatanda,"Vila Machado, pr. serração de Muda.",-19.303833,34.029898,Herbário,,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1634,LISC046771,F.A.Mendonça,4027,19/04/1948,1,Mozambique,Sofala,Nhamatanda,"Vila Machado, pr. serração de Muda.",-19.303833,34.029898,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1635,LISC046772,F.A.Mendonça,4044,23/04/1948,1,Mozambique,Sofala,Nhamatanda,Vila Machado.,-19.269166,34.2127762,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1636,LISC046773,F.A.Mendonça,4355,22/05/1948,1,Mozambique,Sofala,Cheringoma,"Cheringoma, entre Maneta e Chibondo",-18.315765,34.876681,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1637,LISC046774,F.A.Mendonça,4355,22/05/1948,1,Mozambique,Sofala,Cheringoma,"Cheringoma, entre Maneta e Chibondo",-18.315765,34.876681,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1638,LISC046775,F.A.Mendonça,91,01/09/1942,1,Mozambique,Inhambane,Govuro,"Govuro, margem direita do rio Save.",-20.9880552,35.0222225,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1639,LISC046776,F.A.Mendonça,4145,09/05/1948,1,Mozambique,Tete,Moatize,"Zóbuè, próx. da sede da Missão de Combate às Tripanosomíases.",-15.5951097,34.415423,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1640,LISC046777,A.R.Torre,111,03/06/1934,1,Mozambique,Niassa,,"Vila Cabral, Unango",-13.091008,35.326251,Herbário,M.L.Gonçalves,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1641,LISC046778,A.R.Torre,111,03/06/1934,1,Mozambique,Niassa,,"Vila Cabral, Unango",-13.091008,35.326251,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1642,LISC046779,A.R.Torre,565,22/11/1934,1,Mozambique,Niassa,Lago,"Maniamba, Maniamba",12.7669444,34.9808311,Herbário,,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1643,LISC046780,A.R.Torre,565,22/11/1934,1,Mozambique,Niassa,Lago,"Maniamba, Maniamba",12.7669444,34.9808311,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1644,LISC046781,A.R.Torre,1237,18/03/1937,1,Mozambique,Nampula,Cidade de Nampula,"Nampula, Nampula",-15.1197219,39.2647209,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1645,LISC046782,A.R.Torre,1374,16/04/1937,1,Mozambique,Nampula,Mogovolas,"Mogovolas, Nametil",-15.7202783,39.3425007,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1646,LISC046783,A.R.Torre,1514,02/05/1937,1,Mozambique,Nampula,Mossuril,"Mossuril, entre Mossuril e Monapo",-14.942191,40.47893,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1647,LISC046784,A.R.Torre,1547,25/06/1937,1,Mozambique,Nampula,Angoche,Malatane-Angoche,-16.2324575,39.9083695,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1648,LISC046785,F.A.Mendonça,4058,26/04/1948,1,Mozambique,Manica,Manica,"Chimoio, Garuso, próx. da estação do c. de ferro",-18.973364,33.170819,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1649,LISC046786,F.A.Mendonça,4048,25/04/1948,1,Mozambique,Manica,Gondola,"Chimoio, Missão de Amatongas.",-19.1044436,33.813055,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1650,LISC046787,A.R.Torre,5018,01/04/1943,1,Mozambique,Zambezia,,Entre Ile e Mugeba.,-16.285956,37.199015,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1651,LISC046788,A.R.Torre,5265,01/05/1943,1,Mozambique,Zambezia,Morrumbala,No cimo da serra da Morrumbala.,-17.479124,35.381718,Herbário,H.Wild,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1652,LISC046789,J.G.Garcia,425,01/03/1948,1,Moçambique,Manica,Gondola,"Chimoio, Vila Pery, próx. do monte Chizombero.",-19.0680561,33.4899979,Herbário,F.A.Mendonça,Plantae,,,,,,Triumfetta rhomboidea,Jacq.,,
1653,LISC046790,F.A.Mendonça,4053,25/04/1948,1,Mozambique,Manica,Gondola,"Chimoio, Missão de Nª. Sª. das Amatongas.",-19.1044436,33.813055,Herbário,H.Wild,Plantae,,,,,,Triumfetta tomentosa,Bojer,,
1654,LISC046791,A.R.Torre,1468,24/04/1937,1,Mozambique,Nampula,,"Nampula, de Nampula a Ribaué, estrada do Ribáuè",-14.982914,38.802103,Herbário,H.Wild,Plantae,,,,,,Triumfetta tomentosa,Bojer,,
1655,LISC046792,A.R.Torre,3349,26/08/1941,1,Mozambique,Tete,,Entre Angónia e Furancungo,-14.739452,33.95644,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. descampsii,Mast.,,(De Wild. & T.Durand) Brenan
1656,LISC046793,F.A.Mendonça,546,29/09/1942,1,Mozambique,Tete,Angónia,"Angónia, estrada de Furancungo a Angónia, perto do Régulo Chide.",-14.619722,34.085278,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. descampsii,Mast.,,(De Wild. & T.Durand) Brenan
1657,LISC046794,F.A.Mendonça,530,29/09/1942,1,Mozambique,Tete,,"Angónia, no planalto",-14.754145,33.647611,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. descampsii,Mast.,,(De Wild. & T.Durand) Brenan
1658,LISC046795,F.A.Mendonça,641,08/10/1942,1,Mozambique,Niassa,Mandimba,"Amaramba, estrada de Mandimba para Vila Cabral",-14.317973,35.606014,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. welwitschii,Mast.,,
1659,LISC046796,A.R.Torre,567,21/11/1934,1,Mozambique,Niassa,Lago,"Maniamba, Maniamba",12.7669444,34.9808311,Herbário,,Plantae,,,,,,Triumfetta welwitschii var. descampsii,Mast.,,(De Wild. & T.Durand) Brenan
1660,LISC046797,A.R.Torre,567,21/11/1934,1,Mozambique,Niassa,Lago,"Maniamba, Maniamba",12.7669444,34.9808311,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. descampsii,Mast.,,(De Wild. & T.Durand) Brenan
1661,LISC046798,F.A.Mendonça,1428,13/11/1942,1,Mozambique,Zambezia,Milange,Arredores de Milange.,-16.205943,35.79508,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. welwitschii,Mast.,,
1662,LISC046799,F.A.Mendonça,1428,13/11/1942,1,Mozambique,Zambezia,Milange,Arredores de Milange.,-16.205943,35.79508,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. welwitschii,Mast.,,
1663,LISC046800,A.R.Torre,4570,09/10/1942,1,Mozambique,Zambezia,Milange,Arredores de Milange,-16.102627,35.7700404,Herbário,,Plantae,,,,,,Triumfetta welwitschii var. welwitschii,Mast.,,
1664,LISC046801,A.R.Torre,4570,09/10/1942,1,Mozambique,Zambezia,Milange,Arredores de Milange,-16.102627,35.7700404,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. welwitschii,Mast.,,
1665,LISC046802,A.R.Torre,6122,06/10/1943,1,Mozambique,Manica,Manica,Região de Macequece.,-18.9333324,32.8833332,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. welwitschii,Mast.,,
1666,LISC046803,A.R.Torre,6215,22/11/1943,1,Mozambique,Manica,Manica,Região de Macequece.,-18.9333324,32.8833332,Herbário,H.Wild,Plantae,,,,,,Triumfetta welwitschii var. welwitschii,Mast.,,
1667,LISC043110,F.A.Mendonça,945,19/10/1942,1,Mozambique,Cabo Delgado,Mueda,"Macondes, Mueda",-11.6627784,39.5505543,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia grandiflora,N.Robson,,
1668,LISC046977,F.A. Mendonça,952,19/10/1942,1,Mozambique,Cabo Delgado,Mueda,"Macondes, Mueda",-11.6627784,39.5505543,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia grandiflora,N.Robson,,
1669,LISC046978,A.R.Torre,4743,01/11/1942,1,Mozambique,Nampula,Angoche,"António Enes, estrada de Muatua",-15.97702,39.849572,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1670,LISC046979,F.A.Mendonça,29,30/08/1942,1,Mozambique,Inhambane,Massinga,"Massinga, rio das pedras.",-23.1950006,35.3836117,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1671,LISC046980,F.A.Mendonça,1445,18/11/1942,1,Mozambique,Sofala,Cheringoma,"Cheringoma, de Luabo para Inhaminga, aos 123 km floresta de Inhaminga.",-18.4152784,35.022501,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1672,LISC046981,A.R.Torre,3067,11/07/1941,1,Mozambique,Sofala,Cheringoma,"Cheringoma, região de Inhaminga.",-18.4036112,34.9958324,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1673,LISC046982,A.R.Torre,4228,26/05/1942,1,Mozambique,Sofala,Muanza,"Cheringoma, próximo da serração de Durundi",-19.127838,34.896311,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1674,LISC046983,A.R.Torre,5914,17/09/1943,1,Mozambique,Sofala,Dondo,"Beira, arredores de Dondo.",-19.6094446,34.7430573,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1675,LISC046984,A.R.Torre,2515,25/01/1941,1,Mozambique,Gaza,Mandlakaze,A 30 kms de Manjacaze.,-24.489762,33.973972,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1676,LISC046985,F.A.Mendonça,386,29/09/1942,1,Mozambique,Tete,Marávia,"Marávia ao km 40 de Chicoa, estrada para Fíngoè.",-15.322071,32.179121,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1677,LISC046986,F.A.Mendonça,1574,02/12/1942,1,Mozambique,Gaza,Mandlakaze,"Muchopes, Manjacaze",-24.7116671,33.8827744,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1678,LISC046987,F.A.Mendonça,3255,04/12/1944,1,Mozambique,Gaza,Chibuto,Entre Chibuto e V. Gomes da Costa,-24.497333,33.580254,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1679,LISC046988,A.R.Torre,3942,11/02/1942,1,Mozambique,Gaza,Chibuto,"Chibuto, Chibuto",-24.6866655,33.5305557,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1680,LISC046989,F.A.Mendonça,3302,07/12/1944,1,Mozambique,Inhambane,Zavala,"Zavala, próximo de Quissico.",-24.65362,34.56812,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1681,LISC046990,F.A.Mendonça,851,15/10/1942,1,Mozambique,Niassa,Maúa,"Marrupa, serra de Mecopo",-13.809999,37.202776,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1682,LISC046991,F.A.Mendonça,1088,27/10/1942,1,Mozambique,Cabo Delgado,Mecúfi,"Porto Amélia, ao km 14, estrada para Mecufi.",-13.075258,40.528285,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1683,LISC046992,F.A.Mendonça,1088,27/10/1942,1,Mozambique,Cabo Delgado,Mecúfi,"Porto Amélia, ao km 14, estrada para Mecufi.",-13.075258,40.528285,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1684,LISC046993,A.R.Torre,4680,25/10/1942,1,Mozambique,Zambezia,,Entre Pebane e Mocubela.,-17.076397,37.981441,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1685,LISC046994,A.R.Torre,5065,05/04/1943,1,Mozambique,Zambezia,Ile,Arredores de Ile,-16.024167,37.206111,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1686,LISC046995,A.R.Torre,3615,06/10/1941,1,Mozambique,Zambezia,,Entre Mocuba e Nicuadala.,-17.226287,36.905198,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1687,LISC046996,A.R.Torre,5422 A,08/06/1943,1,Mozambique,Zambezia,Lugela,Entre Mocuba e Muobede.,-16.634949,36.868877,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1688,LISC046997,A.R.Torre,s.n.,21/06/1943,1,Mozambique,Zambezia,Ile,Ile,-16.1124762,37.5183181,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1689,LISC046998,F.A.Mendonça,1177,01/11/1942,1,Mozambique,Nampula,Meconta,"Meconta, Meconta.",-14.975478,39.742816,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1690,LISC046999,F.A.Mendonça,1289,06/11/1942,1,Mozambique,Nampula,Ribaué,"Ribáuè, entre Iapala e o rio Ligonha (estrada do Altomolocuè)",-15.147088,37.929699,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1691,LISC047000,F.A.Mendonça,1335,09/11/1942,1,Mozambique,Zambezia,Gúruè,Entre Gúruè e Ile,-15.723523,37.099266,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1692,LISC047001,A.R.Torre,904,01/11/1936,1,Mozambique,Nampula,Cidade de Nampula,"Nampula, Nampula",-15.1197219,39.2647209,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1693,LISC047002,A.R.Torre,1169,02/02/1937,1,Mozambique,Nampula,Cidade de Nampula,"Nampula, Nampula",-15.1197219,39.2647209,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1694,LISC047003,A.R.Torre,1029,15/11/1936,1,Mozambique,Nampula,Meconta,"Meconta, entre Corrane e Liupo, estrada de Liupo",-15.56919,39.765005,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1695,LISC047004,F.A.Mendonça,3369,10/12/1944,1,Mozambique,Inhambane,Zavala,Inharrime,-24.557313,34.857649,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1696,LISC047005,F.A.Mendonça,3369,10/12/1944,1,Mozambique,Inhambane,Zavala,Inharrime,-24.557313,34.857649,Herbário,M.L.Gonçalves,Plantae,,,,,,Hugonia orientalis,Engl.,,
1697,LISC047006,A.R.Torre,6559,04/05/1944,1,Mozambique,Província de Maputo,Magude,"Magude, arredores de Mapulanguene, estrada para Massingire",-24.4911118,32.0858326,Herbário,N.K.B.Robson,Plantae,,,,,,Hugonia orientalis,Engl.,,
1698,LISC047007,A.R.Torre,65,10/05/1934,1,Mozambique,Niassa,Cidade de Lichinga,"Vila Cabral, Vila Cabral",-13.3127785,35.2405567,Herbário,N.K.B.Robson,Plantae,,,,,,Linum holstii,Wilczek,,
1699,LISC047008,A.R.Torre,65,10/05/1934,1,Mozambique,Niassa,Cidade de Lichinga,"Vila Cabral, Vila Cabral",-13.3127785,35.2405567,Herbário,N.K.B.Robson,Plantae,,,,,,Linum holstii,Wilczek,,
1700,LISC047009,F.A.Mendonça,841,15/10/1942,1,Mozambique,Niassa,Maúa,"Marrupa, serra de Mecopo.",-13.809999,37.202776,Herbário,N.K.B.Robson,Plantae,,,,,,Ochthocosmus lemaireanus,De Wild. & T. Durand,,
1701,LISC047010,A.R.Torre,1090,11/12/1936,1,Mozambique,Nampula,Cidade de Nampula,"Nampula, arredores de Nampula",-15.1197219,39.2647209,Herbário,N.K.B.Robson,Plantae,,,,,,Ochthocosmus lemaireanus,De Wild. & T. Durand,,
1702,LISC047011,A.R.Torre,1323,16/09/1936,1,Mozambique,Nampula,Cidade de Nampula,"Nampula, Nampula",-15.1197219,39.2647209,Herbário,N.K.B.Robson,Plantae,,,,,,Ochthocosmus lemaireanus,De Wild. & T. Durand,,
1703,LISC047012,A.R.Torre,1496,26/05/1937,1,Mozambique,Zambezia,,"Alto Molocué, de Malema a Alto Molocué, estrada de Malema",-15.293883,37.551409,Herbário,N.K.B.Robson,Plantae,,,,,,Ochthocosmus lemaireanus,De Wild. & T. Durand,,
1704,LISC047013,F.A.Mendonça,2876,15/11/1944,1,Mozambique,Província de Maputo,Cidade de Maputo,Costa do Sol,-25.9130087,32.6333547,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1705,LISC047014,F.A.Mendonça,3544,27/11/1947,1,Mozambique,Província de Maputo,Matutuíne,"Maputo, Salamanga, floresta de Magala",-26.566399,32.825199,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1706,LISC047015,A.R.Torre,1701,07/10/1940,1,Mozambique,Província de Maputo,Cidade de Maputo,Praia da Polana.,-25.966667,32.6,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1707,LISC047016,A.R.Torre,2082,20/11/1940,1,Mozambique,Província de Maputo,Boane,"Maputo, entre Umbelúzi e Porto Henrique",-26.163435,32.369149,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1708,LISC047017,A.R.Torre,4766,10/01/1943,1,Mozambique,Província de Maputo,,Entre Manhiça e Marracuene.,-25.569571,32.741765,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1709,LISC047018,A.R.Torre,4766,10/01/1943,1,Mozambique,Província de Maputo,,Entre Manhiça e Marracuene.,-25.569571,32.741765,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1710,LISC047019,A.R.Torre,6893,20/12/1945,1,Mozambique,Província de Maputo,Namaacha,"Namaacha, próximo da Cascata.",-25.9564064,32.0356825,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1711,LISC047020,A.R.Torre,3865,20/11/1941,1,Mozambique,Inhambane,,Entre Inharrime e Jangamo.,-24.326404,35.214513,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1712,LISC047021,A.R.Torre,2531,26/01/1941,1,Mozambique,Gaza,Mandlakaze,"Muchopes, ao km 30 de Manjacaze.",-24.489762,33.973972,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum delagoense,Schinz,,
1713,LISC047022,A.R.Torre,6057,18/10/1943,1,Mozambique,Tete,Angónia,"Angónia, monte Domuè.",-14.4759045,34.222927,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1714,LISC047023,A.R.Torre,6057,18/10/1943,1,Mozambique,Tete,Angónia,"Angónia, monte Domuè.",-14.4759045,34.222927,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1715,LISC047024,F.A.Mendonça,1293,05/11/1942,1,Mozambique,Zambezia,Alto Molócue,Entre Alto Molócuè e Inago.,-15.453756,37.663158,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1716,LISC047025,F.A.Mendonça,1293,05/11/1942,1,Mozambique,Zambezia,Alto Molócue,Entre Alto Molócuè e Inago.,-15.453756,37.663158,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1717,LISC047026,F.A.Mendonça,1348,08/11/1942,1,Mozambique,Zambezia,,"Entre Gúruè e Ile, margem do rio Lua.",-15.800436,37.105085,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1718,LISC047027,A.R.Torre,3407,10/09/1941,1,Mozambique,Zambezia,Milange,"Milange, encosta da serra.",-16.0813198,35.809166,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1719,LISC047028,A.R.Torre,3407,10/09/1941,1,Mozambique,Zambezia,Milange,"Milange, encosta da serra.",-16.0813198,35.809166,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1720,LISC047029,A.R.Torre,4698,25/10/1942,1,Mozambique,Zambezia,Maganja da Costa,Entre Maganja da Costa e Mocubela.,-17.097964,37.666261,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1721,LISC047030,A.R.Torre,4762,06/11/1942,1,Mozambique,Zambezia,Gúruè,Gúruè.,-15.4669437,36.9777775,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1722,LISC047031,A.R.Torre,4762,06/11/1942,1,Mozambique,Zambezia,Gúruè,Gúruè.,-15.4669437,36.9777775,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1723,LISC047032,A.R.Torre,4762,06/11/1942,1,Mozambique,Zambezia,Gúruè,Gúruè.,-15.4669437,36.9777775,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1724,LISC047033,A.R.Torre,4793,12/12/1942,1,Mozambique,Zambezia,Mocuba,"Mocuba, rio Licungo",-16.8375006,36.9855556,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1725,LISC047034,A.R.Torre,4821,24/02/1943,1,Mozambique,Zambezia,Milange,"Milange, colinas da serra.",-16.0813198,35.809166,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1726,LISC047035,A.R.Torre,5009,26/03/1943,1,Mozambique,Zambezia,Namacurra,Arredores de Inhamacurra.,-17.4919443,37.0288868,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1727,LISC047036,A.R.Torre,s.n.,1943,3,Mozambique,Zambezia,Mocuba,Mocuba,-16.8375006,36.9855556,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1728,LISC047037,J.G.Garcia,219,14/02/1948,1,Moçambique,Manica,Gondola,"Chimoio, entre Amatongas e a serração de Braunstein.",-19.091937,33.782805,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1729,LISC047038,J.G.Garcia,842,02/04/1948,1,Moçambique,Manica,Manica,"Chimoio, morros de Belas.",-18.9483328,33.221386,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1730,LISC047039,J.G.Garcia,842,02/04/1948,1,Moçambique,Manica,Manica,"Chimoio, Belas",-18.9483328,33.221386,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1731,LISC047040,F.A.Mendonça,232,13/08/1942,1,Mozambique,Sofala,Gorongosa,"Gorongosa, rio Vanduzi, estrada para Inhaminga",-18.479567,34.213402,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1732,LISC047041,F.A.Mendonça,2553,22/10/1944,1,Mozambique,Manica,Gondola,"Chimoio, cataratas do rio Revúè.",-19.5316677,33.5136127,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1733,LISC047042,F.A.Mendonça,2575,25/10/1944,1,Mozambique,Manica,Sussundenga,"Manica, Mavita, vale do Moçambize.",-19.507585,32.889039,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1734,LISC047043,F.A.Mendonça,2575,25/10/1944,1,Mozambique,Manica,Sussundenga,"Manica, Mavita, vale do Moçambize.",-19.507585,32.889039,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1735,LISC047044,F.A.Mendonça,3772,29/01/1948,1,Mozambique,Manica,Gondola,"Chimoio, Gondola, Serração Branstein, rio Nhamissanguere.",-19.045989,33.811736,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1736,LISC047045,A.R.Torre,3164,23/07/1941,1,Mozambique,Manica,Gondola,"Chimoio, arredores da Missão Católica de Amatongas.",-19.1044436,33.813055,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1737,LISC047046,A.R.Torre,3737,01/11/1941,1,Mozambique,Manica,Báruè,"Báruè, encosta da serra de Choa.",-18.0161104,33.1202793,Herbário,N.K.B.Robson,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
1738,LISC047047,A.R.Torre,3737,01/11/1941,1,Mozambique,Manica,Báruè,"Báruè, encosta da serra de Choa.",-18.0161104,33.1202793,Herbário,M.L.Gonçalves,Plantae,,,,,,Erythroxylum emarginatum,Thonn.,,
